,Unnamed: 0,overall,reviewerID,asin,reviewerName,reviewText
103,103,5,A1BNWEJ7RVPLQ1,0001712799,Sunshine on a Rainy Day,"In this early reader, Dr. Seuss explores the concept of up.  What kinds of things can go up?  What does up look like?  In Seuss typical rhyming fashion we learn.

The illustrations are done by Quentin Blake so are not typical of Dr. Seuss.  They are interesting, colorful and fun.  The story is simple and repetitious making it easy for young readers to learn how to read new words.  Alongside the every day words, there are a few new things children might not know such as stilts and buttercups.  This is a fun early reader that makes learning to read easy due to repetition and rhyming.  It is written on the end of first grade reading level.  Recommended for grades k-2."
104,104,5,A10SDSO3M24C1R,0001712799,Bonita Kearns,Good book.
105,105,5,A2Z3AK9S49YLVI,0001712799,Vendalyn Adams,Good conditions
106,106,5,A12Q7B7NT716RV,0001712799,True Value Girl,Love it
107,107,5,A2W0KXDW71PP7Z,0001712799,Mary K.,This is an excellent book in teaching 3 and 4-year olds how to read.  They feel very successful when reading this book.
108,108,5,A26TU4ONC9KQRR,0001712799,Ashley A Crosby,Good
109,109,5,A1H3KVFWEUJ6S,0001712799,lovesshoes,My son loves Dr. Seuss
110,110,5,A21FGH67RH9EB,0001712799,Leah,"Great story....read it to my kids when they were little, now am reading it to grandchildren.  I will say, however, that the quality of the books is SO much different.  Thin pages compared with our original copy with much sturdier covers and pages.  However, that is a complaint for the manufacturer.....the story and illustrations are the same, and still excellent!"
111,111,5,A3KCU7U92ZL08X,0001712799,Mary,i am a collector of Dr Seuss books and this has made a great addition to my collection! thank you
112,112,4,A2SX0AP507CQ1Z,0001712799,M. Olson,It's a good book for young ones just learning to read but... For collectors or Dr. Seuss fans it's somewhat of a let down. Not having the signature look and style of the Dr Seuss books makes this one more of a curious oddity. Only recommended for fans who need every Seuss book.
113,113,5,A2NSC2MI27AODX,0001712799,mamasass,What A Fun Book for the Grandkids. I'm adding to their Dr. Suess library. A big help for the ones who are learning to read.
114,114,5,A1LOW0ABH5WFQ8,0001712799,Valeri Maus,"This is such a great book about all things that go up! I love the illustrations & the rhythm of the rhymes, and so does my two-year-old. It's not too long, either, so she actually pays attention all the way through."
115,115,4,A3LY3ZEYZO043L,0001712799,NightmareGal,"Not as great as I remembered it.  It doesn't keep my 2 year old's attention. Maybe when he is older he will like it more,."
116,116,5,AHWZVR8D15XMK,0001712799,Janelle Shoup,Another great choice for young children! I have always loved this book! It is a great story and easy to read!
117,117,5,A1NKSA7YPFC2HB,0001712799,Nonna,How can it be anything but great?! We all love Dr. Seuss books.  They make great gifts for anyone you know!
118,118,5,A1PZ94AOBKDLZU,0001712799,Amanda,"A classic! I think children of all ages like to read this book, or have it read to them. Not as crazy as some of Dr Seuss's books."
119,119,5,A6S7H9EXZC4AT,0001712799,Lis,Dr Seuss books are timeless and we never get tired of reading. I never read this to my children but my gransons are loving it.
120,120,5,ASSHPKQBFZPB5,0001712799,M. C.,It's Dr. Seuss. what's not to like. A great story that I remember reading as a kid that I am now reading to my child!
121,121,5,A1ZQ76HC6WIDAW,0001712799,Maria C. Rice,The beginner books by Dr. Seuss are fun and full of ways to teach emerging readers phonemic awareness a basic building block to literacy and a lifelong love of reading.
122,122,5,A97K90QAVA3XZ,0001712799,janileeg,"My girls loved this book when they were toddlers and I read it so often that I have most of it memorized.  When I attended a baby shower where the hostess asked us to bring used books, it was my first thought.  My adult children were horrified I would part with our copy, so there was nothing to do but buy a new one.  ""Wake every person, pig and pup, 'til everyone on earth is up!!!""  Great fun for little ones."
123,123,5,A12RL09GAGJ6GP,0001712799,KelliMarieT,I had this book when I was a kid and remember wanting it read on a VERY regular basis.  Now I find it has the same effect on my son.
124,124,5,ATNLEKORO6W0T,0001712799,akasnicka,"""Wake every person, pig, and pup, till everyone on earth is up! Except for me, please go away.  No up for me, I'm sleeping in today!""  We are fifth graders and this is our favorite book by Dr. Seuss, Great Day for Up.  I can just feel the breeze when I go up, up, up, and away. Think of all the happiness you will miss if you sleep in ... when you can have fun, in all kinds of ways, with Dr. Seuss!!!

This book is fun for you and me,
wake up your mind and creativity!"
125,125,5,A1IE1MW324AX9B,0001712799,B. Eichelberger,"I think it is mediocre, but my 2-year old son LOVES this book.  He makes me read it to him twice in one sitting sometimes."
126,126,5,A13AL84BGHEF85,0001712799,Shirley,"Looking for an upbeat early reader? This one gets you going! ""Great Day for Up"" has upbeat vocabulary and phrasing...really colorful illustrations depicting all kinds of ""UP"" things, a few more difficult words, but it all makes for a great beginning reader. This book makes you happy just reading it!"
127,127,4,AUE76YVSZ0D0H,0001712799,J. Rubin,I purchased this copy for my granddaughters' school library. It came in a reasonable time and is in reasonable condition. The librarian was happy with it.
128,128,5,A278KG3PCNTZFO,0001712799,amy,This is one of my favorite Dr Seuss books. I think it has a very positive message and the water color drawing are beautiful.
129,129,5,A2LYGPXM4BO3NW,0001712799,Angie,"I loved this book as a child so I purchased it for my God Son, it's in amazing condition. I could swear my own mother bought it for me years ago, I'm very impressed."
130,130,4,A3CKPNSGA7JOLK,0001712799,Bachelier,"Dr. Suess's scansion and made-up words annoy me. My tri-lingual children have a hard enough time differentiating and isolating Standard English words, so I generally avoid Suess.
The volume is a rare welcome exception (there are a few Suessisms) and is an excellent book for first readers.

The story is plain, with the major intention of teaching your child to *read* his or her first words in English (in this case the word is ""up"").

But Quentin Blake's illustrations are superb and worth the price of the volume alone.

The conclusion is a bit silly, and has a rather lazy aspect to it that parents need to guide their children on (no, it isn't okay to sleep in bed all day like the boy in the story, this is just a silly book""), but mostly this is unobjectionable."
131,131,4,A2B1GZIRD6W646,0002006448,David W. Nicholas,"This is one of those books that purports to be about something, and at some levels is actually about something pretty much unrelated. The next most important industry after oil in the Middle East is carpets. The author, Kremmer, is a journalist who spent a decade travelling around the region, reporting on various events for Australian new agencies of one sort or another. This is his story of his love affair with carpets, which turns into a pretty serious study of their styles, manufacture, sale and trade, and of the significance of these items in Muslim culture. While the oil is irrelevant to Muslims, except in terms of the money it generates, carpets can tell a lot about the heritage of the Muslim world.

For the most part, this is interesting, and there's a lot to learn about Muslims and carpets. Only towards the end of the book does the author begin to veer into actual politics, and then, of course, he turns out to think that American policy in the Middle East is too agressive (this was late in the Clinton years...one shudders to think what his opinions are now). Thankfully, he at least hates Saddam Hussein and the mullahs who run Iran (journalists typically don't like governments that restrict freedom of the press, regardless of whatever else they do).

This one proviso aside, there's a lot of intersting material here, and the book is well-written, the characters drawn interestingly, and the settings well-rendered. I would recommend this book."
